obj,day,aqi-bj-1,pm2.5-bj-1,pm10-bj-1,co-bj-1,no2-bj-1,so2-bj-1,o3-bj-1,aqi-lf-1,pm2.5-lf-1,pm10-lf-1,co-lf-1,no2-lf-1,so2-lf-1,o3-lf-1,aqi-ts-1,pm2.5-ts-1,pm10-ts-1,co-ts-1,no2-ts-1,so2-ts-1,o3-ts-1,aqi-tj-1,pm2.5-tj-1,pm10-tj-1,co-tj-1,no2-tj-1,so2-tj-1,o3-tj-1,aqi-zjk-1,pm2.5-zjk-1,pm10-zjk-1,co-zjk-1,no2-zjk-1,so2-zjk-1,o3-zjk-1,aqi-cd-1,pm2.5-cd-1,pm10-cd-1,co-cd-1,no2-cd-1,so2-cd-1,o3-cd-1,OvallGrd-bj-1,pm25Scr-bj-1,pm25Grd-bj-1,pm10Scr-bj-1,pm10Grd-bj-1,no2Scr-bj-1,no2Grd-bj-1,pollute-bj-1,OvallGrd-lf-1,pm25Scr-lf-1,pm25Grd-lf-1,pm10Scr-lf-1,pm10Grd-lf-1,pollute-lf-1,aqi-bj-1-s2,aqi-bj-1-s3,aqi-bj-1-sq,no2Grd-bj-1-s2,no2Grd-bj-1-s3,no2Grd-bj-1-sq,OvallGrd-bj-1-s2,OvallGrd-bj-1-s3,OvallGrd-bj-1-sq,pollute-bj-1-s2,pollute-bj-1-s3,pollute-bj-1-sq,no2Scr-bj-1-s2,no2Scr-bj-1-s3,no2Scr-bj-1-sq,pm2.5-bj-1-s2,pm2.5-bj-1-s3,pm2.5-bj-1-sq,pm25Grd-bj-1-s2,pm25Grd-bj-1-s3,pm25Grd-bj-1-sq,pm10Grd-bj-1-s2,pm10Grd-bj-1-s3,pm10Grd-bj-1-sq,pm10-bj-1-s2,pm10-bj-1-s3,pm10-bj-1-sq,year_2013,year_2014,year_2015,year_2016,year_2017,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,class-aqi_1,class-aqi_2,class-aqi_3,class-aqi_4,class-aqi_5,class-aqi_6,class-bj-1_1,class-bj-1_2,class-bj-1_3,class-bj-1_4,class-bj-1_5,class-bj-1_6,class-lf-1_1,class-lf-1_2,class-lf-1_3,class-lf-1_4,class-lf-1_5,class-lf-1_6,class-ts-1_1,class-ts-1_2,class-ts-1_3,class-ts-1_4,class-ts-1_5,class-ts-1_6,class-tj-1_1,class-tj-1_2,class-tj-1_3,class-tj-1_4,class-tj-1_5,class-tj-1_6,class-zjk-1_1,class-zjk-1_2,class-zjk-1_3,class-zjk-1_4,class-zjk-1_5,class-zjk-1_6,class-cd-1_1,class-cd-1_2,class-cd-1_3,class-cd-1_4,class-cd-1_5,class-cd-1_6,SimpClass-cd-1_1,SimpClass-cd-1_2,SimpClass-cd-1_3,SimpClass-cd-1_4,SimpClass-lf-1_1,SimpClass-lf-1_2,SimpClass-lf-1_3,SimpClass-lf-1_4,SimpClass-lf-1_5,SimpClass-tj-1_1,SimpClass-tj-1_2,SimpClass-tj-1_3,SimpClass-tj-1_4,SimpClass-ts-1_1,SimpClass-ts-1_2,SimpClass-ts-1_3,SimpClass-ts-1_4,SimpClass-zjk-1_1,SimpClass-zjk-1_2,SimpClass-zjk-1_3,class-bj-1-s2_1,class-bj-1-s2_4,class-bj-1-s2_9,class-bj-1-s2_16,class-bj-1-s2_25,class-bj-1-s2_36,class-bj-1-s3_1,class-bj-1-s3_8,class-bj-1-s3_27,class-bj-1-s3_64,class-bj-1-s3_125,class-bj-1-s3_216,class-bj-1-sq_1.0,class-bj-1-sq_1.41421356237,class-bj-1-sq_1.73205080757,class-bj-1-sq_2.0,class-bj-1-sq_2.2360679775,class-bj-1-sq_2.44948974278
4.615120517,22,3.713572067,3.36729583,3.688879454,0.587786665,3.33220451,1.098612289,53,4.060443011,3.713572067,4.158883083,0.693147181,3.496507561,1.386294361,48,4.060443011,3.713572067,4.007333185,0.875468737,3.044522438,2.995732274,101,4.077537444,3.737669618,3.912023005,0.530628251,3.295836866,1.791759469,76,3.610917913,2.890371758,3.401197382,0.336472237,3.218875825,2.564949357,72,4.077537444,2.890371758,3.33220451,0.470003629,2.944438979,2.302585093,109,3.713572067,7.021976423,3.36729583,7.353081921,3.688879454,6.985641818,3.33220451,4.300002799,4.744932128,7.732369222,4.394449155,8.186464429,4.844187086,4.515245478,7.378383713,11.06665399,6.32455532,6.593044534,9.887561402,1.823928522,7.378383713,11.06665399,1.991232446,8.572871956,12.85902676,2.254069988,13.9694335,20.95414896,3.52233341,6.665683718,9.996659083,1.839199933,6.665683718,9.996659083,1.839199933,7.327780538,10.9907018,1.980311299,7.327780538,10.9907018,6.244997998,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5.068904202,23,4.615120517,4.33073334,4.406719247,0.741937345,3.496507561,1.098612289,154,4.204692619,3.663561646,4.077537444,0.587786665,3.663561646,1.386294361,119,4.290459441,3.912023005,4.369447852,0.916290732,3.258096538,2.944438979,126,4.442651256,4.143134726,4.454347296,0.587786665,3.583518938,1.791759469,131,4.369447852,3.496507561,4.204692619,0.470003629,3.091042453,2.995732274,133,4.110873864,3.218875825,3.663561646,0.641853886,3.091042453,2.397895273,112,5.303304908,8.922791624,5.017279837,8.99974279,5.093750201,8.07121854,4.17438727,5.054971108,4.890349128,7.827639546,4.343805422,8.250358951,4.762173935,4.447346101,9.210440367,13.81551156,10,8.318010278,12.47665306,2.197224577,10.59665973,15.89495222,2.717481296,10.09718746,15.14571966,2.6013545,16.14181228,24.21271827,4.052976281,8.635153989,12.95246671,2.268019946,10.02131503,15.03190618,2.583804984,10.17523077,15.26278924,2.619431865,8.789050714,13.18334935,9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4.882801923,24,5.068904202,4.795790546,5.164785974,0.78845736,3.555348061,1.098612289,180,4.8978398,4.624972813,4.976733742,0.78845736,3.931825633,1.609437912,143,4.248495242,3.931825633,4.465908119,0.993251773,3.663561646,3.044522438,76,4.532599493,4.234106505,4.33073334,0.587786665,3.688879454,1.945910149,92,4.770684624,3.555348061,4.49980967,0.336472237,3.135494216,3.33220451,178,4.406719247,3.988984047,4.394449155,0.693147181,3.295836866,2.48490665,137,6.450470422,9.850139517,6.17586727,10.22168671,6.546785411,8.589141691,4.919980926,5.624739267,5.991464547,9.505544086,5.717027701,9.86021464,6.070737728,5.380818588,10.12523012,15.18778535,12.56980509,9.825363836,14.73796505,2.538597784,12.89778129,19.34666819,3.263451795,11.24226359,16.86337577,2.868992958,17.17791115,25.76686667,4.308029237,9.575052928,14.36247581,2.48110369,12.34757655,18.52135832,3.131525582,13.09070139,19.63604898,3.309878994,10.31814363,15.47716609,13.19090596,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4.060443011,25,4.882801923,4.304065093,4.779123493,0.641853886,3.555348061,1.386294361,194,4.356708827,4.043051268,4.510859507,0.641853886,3.713572067,1.609437912,108,4.584967479,4.290459441,4.844187086,1.335001067,3.63758616,3.17805383,122,4.317488114,4.007333185,4.33073334,0.530628251,3.713572067,1.945910149,102,4.477336814,3.218875825,4.077537444,0.262364264,2.890371758,2.890371758,144,4.574710979,3.713572067,4.276666119,0.641853886,3.36729583,2.63905733,155,5.976350909,9.165761329,5.393627546,9.645946637,5.872117789,8.40178234,4.634728988,5.222515653,5.043425117,8.369388997,4.727387819,8.843759382,5.198497031,4.859812404,9.750452916,14.62559241,11.44552314,9.250041739,13.87491938,2.406900507,11.9476257,17.92142885,3.036117097,10.43424403,15.65132209,2.67960931,16.80311575,25.20467354,4.215651675,8.581106517,12.87138089,2.255913077,10.77816431,16.16721528,2.759924404,11.73860181,17.60789076,2.98643356,9.541441065,14.31205448,10.86278049,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4.543294782,26,4.060443011,3.713572067,3.663561646,0.587786665,3.401197382,1.386294361,108,3.891820298,3.433987204,3.871201011,0.587786665,3.663561646,1.386294361,91,4.356708827,4.043051268,4.543294782,1.16315081,3.610917913,3.091042453,64,4.454347296,4.158883083,4.262679877,0.641853886,3.610917913,1.791759469,62,4.219507705,3.433987204,3.688879454,0.336472237,2.708050201,2.564949357,120,3.713572067,3.044522438,3.555348061,0.470003629,3.044522438,2.397895273,79,4.744932128,7.732369222,4.394449155,7.681099002,4.343805422,7.410951876,4.077537444,4.453183829,3.891820298,7.273092596,3.433987204,7.721791777,3.871201011,4.228292535,8.086410275,12.1291592,7.549834435,8.121183242,12.18133416,2.153594605,9.472473841,14.20859602,2.457627796,8.883086912,13.32442391,2.323771038,14.82069456,22.23104129,3.729471887,7.378383713,11.06665399,1.991232446,8.764209507,13.14608186,2.296996698,8.661639796,12.9922023,2.273959038,7.275864601,10.9127767,6.164414003,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5.129898715,27,4.543294782,3.091042453,3.891820298,0.470003629,3.218875825,1.386294361,151,4.672828834,2.944438979,3.663561646,0.587786665,3.433987204,1.791759469,166,4.276666119,3.555348061,4.158883083,1.223775432,3.610917913,3.496507561,125,4.276666119,3.218875825,3.737669618,0.587786665,2.890371758,1.791759469,125,4.343805422,2.833213344,3.784189634,0.262364264,3.044522438,2.63905733,131,4.394449155,2.397895273,3.526360525,0.336472237,3.135494216,2.397895273,135,5.231108617,7.577633833,3.761200116,8.404024493,4.574710979,7.711101252,3.891820298,4.282206299,5.765191103,7.554334824,4.007333185,8.301273485,4.744932128,3.899950424,9.0653146,13.59779972,9.643650761,7.742835955,11.61361207,2.070426431,10.45152225,15.67724018,2.6836333,8.536791876,12.80489636,2.245999087,15.42130685,23.13195997,3.876272447,6.091309882,9.133675287,1.719650264,7.475905969,11.21302235,2.012331811,9.128804884,13.6930457,2.379357132,7.742835955,11.61361207,6.92820323,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4.859812404,28,5.129898715,3.871201011,0,0.530628251,3.583518938,1.098612289,233,4.744932128,3.951243719,4.521788577,0.641853886,3.465735903,2.079441542,175,4.454347296,3.891820298,4.442651256,0.955511445,3.433987204,3.218875825,142,4.33073334,3.828641396,4.234106505,0.587786665,2.944438979,1.791759469,130,4.709530201,3.135494216,4.077537444,0.336472237,3.044522438,2.708050201,170,4.736198448,3.36729583,4.204692619,0.693147181,3.496507561,3.258096538,174,6.51174533,8.974238219,5.241747015,0,0,8.679482094,4.94875989,4.182050143,5.837730447,8.668196065,5.036952602,9.247154345,5.613128106,4.826712456,10.24796339,15.37189215,12.9614814,9.883335864,14.82492763,2.551954486,13.0205189,19.53077502,3.292979558,8.333570789,12.4999994,2.200684053,17.35862411,26.03793612,4.352612732,7.700747795,11.55045244,2.061233604,10.47291222,15.70932604,2.688616531,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5.068904202,29,4.859812404,3.931825633,4.406719247,0.530628251,3.465735903,1.098612289,190,4.770684624,4.094344562,4.48863637,0.641853886,3.583518938,1.609437912,178,4.779123493,4.127134385,4.532599493,0.875468737,3.295836866,3.295836866,179,4.787491743,4.077537444,4.532599493,0.587786665,3.135494216,1.945910149,180,4.828313737,3.091042453,4.007333185,0.336472237,3.044522438,2.63905733,186,4.762173935,3.433987204,4.127134385,0.470003629,3.17805383,2.63905733,177,5.953243334,8.764209507,5.017279837,9.246575865,5.497168225,8.286269453,4.543294782,4.877484781,5.863631176,8.839856233,5.18178355,9.23960787,5.579729826,4.870606649,9.704121561,14.55609127,11.3137085,9.0653146,13.59779972,2.364963542,11.90129189,17.85192768,3.025092898,9.739737866,14.6095189,2.518897569,16.572035,24.85805241,4.15875906,7.824445931,11.73607702,2.088285792,10.02131503,15.03190618,2.583804984,10.98613982,16.4791844,2.808707108,8.789050714,13.18334935,9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5.141663557,30,5.068904202,4.795790546,4.941642423,0.832909123,3.433987204,1.098612289,217,4.983606622,4.510859507,4.86753445,0.875468737,3.63758616,1.791759469,209,4.189654742,3.663561646,4.077537444,1.280933845,3.496507561,3.583518938,108,4.615120517,4.33073334,4.663439094,0.641853886,3.135494216,1.791759469,131,4.875197323,3.526360525,4.343805422,0.470003629,3.044522438,2.708050201,193,4.753590191,3.891820298,4.382026635,0.530628251,3.044522438,2.48490665,176,6.450470422,9.850139517,6.17586727,9.997114498,6.32256524,8.464003363,4.795790546,5.510197726,6.077642243,9.476620038,5.602118821,9.836599607,5.96100534,5.268888556,10.12523012,15.18778535,12.56980509,9.575052928,14.36247581,2.48110369,12.89778129,19.34666819,3.263451795,11.01230493,16.51843271,2.81485537,16.92758487,25.39137724,4.246316555,9.575052928,14.36247581,2.48110369,12.34757655,18.52135832,3.131525582,12.64153982,18.96230489,3.201918956,9.868999622,14.80342217,11.78982612,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4.356708827,31,5.141663557,4.86753445,3.891820298,0.955511445,3.496507561,1.098612289,87,4.941642423,4.672828834,5.043425117,0.741937345,3.36729583,1.386294361,124,4.454347296,4.158883083,4.59511985,1.252762968,3.496507561,3.555348061,96,4.49980967,4.204692619,4.290459441,0.587786665,2.995732274,1.609437912,82,4.828313737,4.204692619,4.709530201,0.587786665,3.135494216,2.772588722,186,4.418840608,3.218875825,3.871201011,0.470003629,3.135494216,2.397895273,138,6.523562306,9.99565644,6.248042875,9.007121989,5.262690189,8.601718146,4.859812404,5.217107311,6.035481433,9.597980895,5.765191103,9.97147325,6.137727054,5.438948496,10.27163148,15.40739551,13.03840481,9.704121561,14.55609127,2.510713154,13.04418776,19.5662784,3.298677628,10.42336885,15.63500884,2.677077158,17.20306871,25.80460302,4.314234234,9.719684899,14.57943768,2.514288793,12.49221729,18.7383203,3.166134467,10.51501787,15.77248626,2.698431184,7.742835955,11.61361207,6.92820323,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4.700480366,1,4.356708827,4.043051268,4.418840608,0.693147181,3.496507561,1.098612289,102,4.553876892,4.262679877,4.691347882,1.064710737,3.610917913,1.791759469,135,4.48863637,3.828641396,4.234106505,1.504077397,3.891820298,3.891820298,142,4.158883083,3.555348061,3.912023005,0.587786665,2.890371758,1.609437912,115,4.532599493,4.060443011,4.394449155,0.587786665,3.044522438,2.708050201,150,4.33073334,3.044522438,3.63758616,0.470003629,2.890371758,2.397895273,129,5.043425117,8.369388997,4.727387819,8.750683035,5.105945474,7.809947086,4.17438727,4.931592087,5.241747015,8.791941988,4.94875989,9.225524507,5.379897354,5.058790336,8.687779492,13.03141846,8.774964387,8.318010278,12.47665306,2.197224577,10.07394737,15.11085808,2.59597636,9.848754665,14.77305316,2.543985186,15.61908281,23.42862397,3.924715999,8.051022208,12.07606077,2.138101267,9.437077459,14.15549733,2.449538959,10.19977004,15.29959951,2.625121278,8.813587204,13.22015956,9.055385138,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4.574710979,2,4.700480366,4.276666119,4.615120517,0.832909123,3.433987204,1.386294361,169,4.644390899,4.356708827,4.753590191,1.098612289,4.007333185,2.302585093,116,4.454347296,3.850147602,4.276666119,1.481604541,3.970291914,3.891820298,118,4.158883083,3.828641396,4.127134385,0.78845736,3.091042453,2.197224577,102,4.521788577,3.931825633,4.430816799,0.587786665,3.218875825,2.708050201,149,4.262679877,3.044522438,3.761200116,0.470003629,3.044522438,2.397895273,124,5.793013608,8.954156967,5.365976015,9.296609807,5.707110265,8.092851028,4.510859507,5.117993812,5.736572297,8.97866049,5.446737372,9.379745537,5.846438775,5.135798437,9.382779929,14.07404442,10.44030651,8.99974279,13.49943038,2.350120468,11.57992969,17.36988054,2.948805292,10.22401187,15.33596358,2.630744209,16.18509062,24.27763579,4.063608922,8.525558108,12.78804243,2.243487718,10.72260637,16.0838766,2.74691954,11.40757606,17.11134746,2.908021092,9.210440367,13.81551156,10,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5.036952602,3,4.574710979,3.912023005,4.077537444,0.693147181,3.465735903,1.098612289,155,4.605170186,3.891820298,4.369447852,0.641853886,3.583518938,1.609437912,158,4.48863637,3.891820298,4.369447852,1.064710737,3.663561646,3.526360525,145,4.17438727,3.713572067,4.043051268,0.693147181,3.218875825,2.079441542,116,4.672828834,3.218875825,4.077537444,0.470003629,2.995732274,3.218875825,166,4.465908119,2.890371758,3.713572067,0.405465108,3.044522438,2.302585093,143,5.262690189,8.456381052,4.59511985,8.624970784,4.762173935,7.998671361,4.143134726,4.717605615,5.293304825,8.466531277,4.574710979,8.951958169,5.056245805,4.713127327,9.128804884,13.6930457,9.797958971,8.254528882,12.38140735,2.18312654,10.51501787,15.77248626,2.698431184,9.417339094,14.12588742,2.445030986,15.9966709,23.99500619,4.017332602,7.784057003,11.67546939,2.079441542,9.170039075,13.7549035,2.388716452,9.507254696,14.26077121,2.465581925,8.121183242,12.18133416,7.615773106,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5.049856007,4,5.036952602,4.094344562,4.394449155,0.693147181,3.583518938,1.386294361,218,4.919980926,4.204692619,4.65396035,0.78845736,3.583518938,1.791759469,199,4.875197323,4.204692619,4.574710979,1.16315081,3.526360525,3.433987204,192,4.804021045,3.970291914,4.369447852,0.955511445,3.496507561,2.48490665,183,4.532599493,3.044522438,4.077537444,0.405465108,2.944438979,3.135494216,150,4.543294782,3.17805383,4.043051268,0.470003629,3.33220451,2.564949357,151,6.418364936,9.108086138,5.468060141,9.412546252,5.771441123,8.585972707,4.94875989,4.952299717,6.013715156,9.10242103,5.293304825,9.557116484,5.746203191,5.011967739,10.06091856,15.09131404,12.36931688,9.883335864,14.82492763,2.551954486,12.83346723,19.25019685,3.247993122,9.890465634,14.83562283,2.553598222,17.171572,25.75735795,4.306465797,8.15536212,12.2326172,2.161153519,10.92768156,16.39149549,2.794979388,11.53665176,17.30496302,2.938555591,8.764209507,13.14608186,8.94427191,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4.644390899,5,5.049856007,4.624972813,4.744932128,0.875468737,3.526360525,1.098612289,220,4.753590191,4.343805422,4.770684624,0.875468737,3.761200116,2.564949357,176,4.189654742,3.871201011,4.110873864,1.098612289,3.63758616,3.610917913,118,3.988984047,3.465735903,3.891820298,0.587786665,3.218875825,2.197224577,103,4.59511985,3.36729583,4.304065093,0.470003629,3.135494216,2.833213344,157,4.691347882,3.784189634,4.430816799,0.741937345,3.295836866,2.63905733,168,6.431331082,9.658609509,6.003887067,9.779680157,6.124683391,8.540128163,4.890349128,5.345677938,5.846438775,9.075779879,5.433722004,9.507180382,5.863631176,5.139321635,10.08689186,15.13027562,12.4498996,9.765661236,14.6484062,2.524858289,12.85944156,19.28915844,3.254235216,10.68181859,16.02269355,2.737379388,17.07986539,25.61979804,4.283851743,9.230339058,13.84536252,2.402419172,12.00283588,18.00424465,3.049261251,12.24499043,18.36747844,3.107012277,9.472473841,14.20859602,10.67707825,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4.86753445,6,4.644390899,4.204692619,4.48863637,0.587786665,3.401197382,1.386294361,163,4.49980967,4.127134385,4.574710979,0.530628251,3.850147602,2.079441542,146,4.158883083,3.663561646,3.970291914,1.252762968,3.828641396,3.891820298,115,4.025351691,3.401197382,3.931825633,0.470003629,3.401197382,2.079441542,106,4.744932128,4.077537444,4.65396035,0.641853886,3.135494216,2.833213344,175,4.59511985,4.304065093,4.727387819,0.993251773,3.218875825,2.708050201,146,5.736572297,8.824530822,5.293304825,9.112176123,5.579729826,8.002359546,4.477336814,5.02322241,5.187385806,8.599694413,4.812184355,9.053101596,5.262690189,4.933034048,9.269552232,13.90418788,10.14889157,8.931948346,13.39772587,2.334798529,11.46669303,17.20002386,2.921999391,10.03327865,15.04985239,2.58657055,16.00404975,24.00607445,4.019144137,8.379539026,12.5689677,2.210912514,10.57655957,15.86480122,2.712788775,11.15191255,16.72784736,2.847700648,8.954802753,13.43201191,9.38083152,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4.248495242,7,4.86753445,4.59511985,4.574710979,0.693147181,3.496507561,1.098612289,162,4.691347882,4.406719247,4.804021045,0.641853886,3.737669618,1.945910149,148,4.394449155,3.970291914,4.204692619,0.916290732,3.850147602,3.465735903,136,4.382026635,4.077537444,4.454347296,0.587786665,3.465735903,2.197224577,133,4.718498871,3.951243719,4.65396035,0.470003629,3.218875825,2.833213344,172,4.615120517,3.988984047,4.465908119,0.587786665,3.36729583,2.708050201,160,5.96100534,9.444858981,5.686975356,9.424241342,5.666426688,8.325790526,4.574710979,5.256453162,5.783825182,9.076694687,5.497168225,9.477998293,5.897153868,5.186267863,9.719684899,14.57943768,11.35781669,9.128804884,13.6930457,2.379357132,11.91685606,17.8752741,3.028795393,10.50247899,15.75367742,2.695507693,16.65109667,24.97664492,4.178218592,9.170039075,13.7549035,2.388716452,11.3671711,17.05073934,2.898473748,11.32593302,16.98888148,2.888735016,9.128804884,13.6930457,9.797958971,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4.564348191,8,4.248495242,3.044522438,3.555348061,0.470003629,2.995732274,1.098612289,122,4.248495242,3.218875825,3.80666249,0.530628251,3.496507561,1.609437912,122,4.043051268,3.36729583,3.663561646,1.16315081,3.713572067,3.496507561,78,3.891820298,3.526360525,3.761200116,0.641853886,2.944438979,1.945910149,92,4.094344562,3.091042453,3.828641396,0.262364264,3.135494216,2.833213344,110,3.931825633,2.48490665,3.135494216,0.262364264,2.833213344,2.397895273,100,4.934473933,7.230563153,3.713572067,7.760893196,4.234106505,7.17930797,3.663561646,4.055257174,4.934473933,7.412764017,3.891820298,8.018625465,4.48863637,4.097672352,8.468423027,12.70232256,8.306623863,7.275864601,10.9127767,1.969126272,9.854559879,14.78176144,2.545322632,8.075859426,12.11332812,2.143582355,14.35709155,21.53563645,3.616516642,5.993961427,8.987321813,1.699669026,7.378383713,11.06665399,1.991232446,8.43923165,12.6585263,2.224213873,7.053585727,10.57910702,5.830951895,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
