obj,day,aqi-bj-1,pm2.5-bj-1,pm10-bj-1,co-bj-1,no2-bj-1,so2-bj-1,o3-bj-1,aqi-lf-1,pm2.5-lf-1,pm10-lf-1,co-lf-1,no2-lf-1,so2-lf-1,o3-lf-1,aqi-ts-1,pm2.5-ts-1,pm10-ts-1,co-ts-1,no2-ts-1,so2-ts-1,o3-ts-1,aqi-tj-1,pm2.5-tj-1,pm10-tj-1,co-tj-1,no2-tj-1,so2-tj-1,o3-tj-1,aqi-zjk-1,pm2.5-zjk-1,pm10-zjk-1,co-zjk-1,no2-zjk-1,so2-zjk-1,o3-zjk-1,aqi-cd-1,pm2.5-cd-1,pm10-cd-1,co-cd-1,no2-cd-1,so2-cd-1,o3-cd-1,year_2013,year_2014,year_2015,year_2016,year_2017,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,class-aqi_1,class-aqi_2,class-aqi_3,class-aqi_4,class-aqi_5,class-aqi_6,class-bj-1_1,class-bj-1_2,class-bj-1_3,class-bj-1_4,class-bj-1_5,class-bj-1_6,class-lf-1_1,class-lf-1_2,class-lf-1_3,class-lf-1_4,class-lf-1_5,class-lf-1_6,class-ts-1_1,class-ts-1_2,class-ts-1_3,class-ts-1_4,class-ts-1_5,class-ts-1_6,class-tj-1_1,class-tj-1_2,class-tj-1_3,class-tj-1_4,class-tj-1_5,class-tj-1_6,class-zjk-1_1,class-zjk-1_2,class-zjk-1_3,class-zjk-1_4,class-zjk-1_5,class-zjk-1_6,class-cd-1_1,class-cd-1_2,class-cd-1_3,class-cd-1_4,class-cd-1_5,class-cd-1_6
4.060443011,21,4.262679877,3.63758616,4.510859507,0.530628251,3.80666249,1.386294361,89,4.430816799,3.970291914,4.753590191,0.693147181,3.970291914,2.772588722,99,4.510859507,4.007333185,4.875197323,0.641853886,4.077537444,3.496507561,89,4.634728988,4.343805422,4.983606622,0.832909123,4.077537444,2.890371758,112,4.110873864,2.890371758,4.262679877,0.405465108,2.63905733,2.397895273,108,4.33073334,3.17805383,4.605170186,0.470003629,3.295836866,2.772588722,100,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4.477336814,22,4.060443011,2.995732274,4.158883083,0.262364264,3.17805383,1.098612289,102,4.234106505,2.995732274,4.077537444,0.336472237,3.36729583,1.386294361,121,4.33073334,3.496507561,4.615120517,0.832909123,3.891820298,3.496507561,116,4.304065093,3.688879454,4.574710979,0.693147181,3.80666249,2.63905733,121,4.158883083,2.890371758,3.526360525,0.336472237,2.833213344,2.302585093,115,4.17438727,2.890371758,4.094344562,0.336472237,3.36729583,2.48490665,116,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4.158883083,23,4.477336814,3.828641396,4.828313737,0.405465108,3.80666249,2.197224577,120,4.442651256,3.610917913,4.744932128,0.470003629,3.496507561,2.833213344,140,4.510859507,3.80666249,4.875197323,0.641853886,3.784189634,3.295836866,122,4.521788577,3.970291914,4.890349128,0.641853886,3.610917913,2.833213344,136,4.394449155,2.944438979,4.709530201,0.405465108,2.833213344,2.63905733,126,4.356708827,3.044522438,4.59511985,0.336472237,3.496507561,2.833213344,132,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4.219507705,24,4.158883083,3.218875825,4.343805422,0.336472237,3.218875825,1.609437912,113,4.262679877,3.496507561,4.442651256,0.470003629,3.526360525,2.197224577,124,4.521788577,3.912023005,4.882801923,0.955511445,3.988984047,3.850147602,106,4.406719247,3.80666249,4.727387819,0.641853886,3.713572067,2.708050201,116,4.276666119,2.708050201,4.007333185,0.336472237,2.48490665,2.397895273,125,4.158883083,2.772588722,4.158883083,0.336472237,2.890371758,2.708050201,115,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3.737669618,25,4.219507705,3.555348061,4.442651256,0.405465108,3.465735903,1.791759469,111,4.394449155,3.663561646,4.709530201,0.641853886,3.784189634,2.564949357,117,4.49980967,3.970291914,4.859812404,1.223775432,4.110873864,4.110873864,118,4.510859507,4.219507705,4.836281907,0.955511445,4.094344562,3.218875825,121,4.204692619,2.890371758,4.17438727,0.336472237,2.302585093,2.302585093,119,4.204692619,2.995732274,4.406719247,0.336472237,2.890371758,2.302585093,117,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3.970291914,26,3.737669618,2.63905733,3.737669618,0.262364264,3.295836866,1.386294361,76,3.931825633,2.944438979,3.828641396,0.336472237,3.713572067,1.098612289,84,4.276666119,3.583518938,4.521788577,0.832909123,3.988984047,3.663561646,89,4.110873864,3.433987204,4.248495242,0.587786665,3.891820298,2.564949357,85,4.060443011,2.708050201,3.713572067,0.405465108,2.564949357,2.197224577,108,3.891820298,2.708050201,3.761200116,0.262364264,2.833213344,2.197224577,96,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4.025351691,27,3.970291914,2.708050201,3.737669618,0.262364264,3.433987204,1.386294361,102,4.17438727,3.218875825,4.143134726,0.336472237,3.951243719,1.386294361,111,4.110873864,3.258096538,4.234106505,0.530628251,3.80666249,3.36729583,111,4.17438727,3.496507561,4.343805422,0.587786665,3.951243719,2.48490665,114,4.17438727,2.772588722,3.970291914,0.405465108,2.708050201,2.397895273,116,4.127134385,2.564949357,3.912023005,0.182321557,2.833213344,1.609437912,113,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4.158883083,28,4.025351691,2.772588722,3.931825633,0.262364264,3.583518938,1.098612289,105,4.262679877,3.091042453,4.369447852,0.336472237,3.737669618,2.079441542,124,4.17438727,3.17805383,4.369447852,0.405465108,3.583518938,3.218875825,113,4.234106505,3.401197382,4.442651256,0.530628251,3.80666249,2.397895273,121,4.262679877,2.708050201,4.17438727,0.405465108,2.564949357,2.564949357,124,4.189654742,2.708050201,4.356708827,0.262364264,3.091042453,1.945910149,117,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4.382026635,29,4.158883083,3.17805383,4.234106505,0.336472237,3.688879454,1.386294361,115,4.418840608,3.401197382,4.418840608,0.405465108,3.828641396,1.945910149,138,4.442651256,3.688879454,4.615120517,0.587786665,4.007333185,3.526360525,140,4.382026635,3.663561646,4.584967479,0.587786665,4.007333185,2.708050201,134,4.094344562,3.135494216,4.204692619,0.405465108,2.833213344,2.995732274,110,4.17438727,2.944438979,4.343805422,0.336472237,3.218875825,2.302585093,116,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4.691347882,30,4.382026635,3.713572067,4.682131227,0.336472237,3.784189634,1.386294361,124,4.33073334,3.610917913,4.615120517,0.336472237,3.713572067,1.791759469,128,4.510859507,3.912023005,4.86753445,0.587786665,4.094344562,3.891820298,132,4.442651256,3.828641396,4.770684624,0.587786665,3.931825633,2.564949357,129,4.234106505,3.135494216,4.290459441,0.405465108,2.772588722,3.135494216,121,4.356708827,3.135494216,4.65396035,0.405465108,3.526360525,2.63905733,109,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4.406719247,1,4.691347882,3.931825633,5.111987788,0.405465108,3.80666249,1.791759469,136,4.691347882,3.931825633,5.111987788,0.470003629,3.713572067,2.197224577,125,4.905274778,4.043051268,5.38907173,1.064710737,4.043051268,4.060443011,112,4.927253685,4.043051268,5.416100402,0.641853886,3.784189634,2.890371758,100,4.521788577,3.555348061,4.779123493,0.470003629,2.890371758,2.564949357,149,4.682131227,3.526360525,5.099866428,0.470003629,3.465735903,2.564949357,139,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4.86753445,2,4.406719247,3.688879454,4.718498871,0.530628251,3.850147602,2.197224577,121,4.406719247,3.713572067,4.727387819,0.587786665,3.931825633,2.708050201,126,4.59511985,3.891820298,4.990432587,1.16315081,4.094344562,4.158883083,124,4.49980967,3.663561646,4.852030264,0.741937345,4.007333185,3.044522438,111,4.65396035,3.555348061,5.062595033,0.470003629,2.995732274,2.890371758,162,4.59511985,3.465735903,4.990432587,0.587786665,3.555348061,2.772588722,150,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
4.543294782,3,4.86753445,4.127134385,4.905274778,0.693147181,3.988984047,2.397895273,191,5.030437921,4.158883083,4.990432587,0.955511445,4.043051268,3.433987204,217,4.86753445,4.418840608,5.267858159,1.526056303,4.33073334,4.564348191,191,5.099866428,4.234106505,5.081404365,0.832909123,4.189654742,3.258096538,228,4.828313737,3.931825633,5.123963979,0.587786665,3.044522438,3.218875825,186,5.043425117,3.737669618,4.890349128,0.693147181,3.465735903,3.044522438,219,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
6.021023349,5,6.216606101,5.886104031,6.710523109,0.262364264,3.17805383,1.098612289,100,6.216606101,5.497168225,6.827629235,0.470003629,3.36729583,2.079441542,106,6.216606101,5.347107531,6.675823222,0.641853886,3.80666249,3.091042453,92,6.216606101,5.583496309,6.892641641,0.530628251,3.713572067,1.791759469,114,6.216606101,5.602118821,7.114769448,0.405465108,2.944438979,2.302585093,115,6.216606101,5.209486153,6.825460036,0.336472237,3.218875825,2.079441542,102,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4.418840608,7,4.317488114,3.526360525,4.584967479,0.336472237,3.63758616,1.386294361,112,4.430816799,3.496507561,4.762173935,0.405465108,3.63758616,2.302585093,135,4.442651256,3.496507561,4.779123493,0.587786665,3.80666249,3.218875825,118,4.644390899,3.931825633,5.056245805,0.587786665,3.555348061,2.564949357,134,4.234106505,2.944438979,4.418840608,0.405465108,2.944438979,2.197224577,121,4.510859507,2.890371758,4.875197323,0.262364264,2.995732274,1.791759469,110,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4.634728988,8,4.418840608,3.36729583,4.369447852,0.336472237,3.737669618,1.791759469,138,4.49980967,3.583518938,4.59511985,0.587786665,3.951243719,2.564949357,146,4.605170186,4.060443011,5.003946306,1.30833282,4.17438727,4.007333185,134,4.672828834,4.204692619,5.087596335,0.741937345,4.025351691,2.890371758,162,4.304065093,2.833213344,4.007333185,0.405465108,3.295836866,2.63905733,127,4.262679877,2.772588722,4.060443011,0.336472237,3.33220451,2.397895273,123,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4.615120517,9,4.634728988,4.043051268,4.744932128,0.470003629,4.025351691,2.197224577,162,5.068904202,4.33073334,5.198497031,0.741937345,3.970291914,3.218875825,223,4.955827058,4.394449155,5.411646052,0.916290732,4.204692619,3.63758616,205,4.927253685,4.48863637,5.411646052,0.78845736,3.784189634,2.995732274,182,4.369447852,3.091042453,4.33073334,0.470003629,3.555348061,2.833213344,133,4.553876892,3.135494216,4.454347296,0.405465108,3.610917913,2.397895273,152,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4.382026635,10,4.615120517,3.80666249,4.584967479,0.405465108,3.295836866,2.079441542,160,4.744932128,3.583518938,4.477336814,0.530628251,3.258096538,2.302585093,175,4.394449155,3.63758616,4.394449155,0.641853886,3.555348061,3.218875825,136,4.564348191,3.688879454,4.356708827,0.587786665,3.36729583,2.564949357,153,4.727387819,3.465735903,4.852030264,0.530628251,3.433987204,2.995732274,173,4.770684624,3.583518938,4.736198448,0.470003629,3.401197382,2.564949357,178,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4.532599493,11,4.382026635,3.688879454,4.33073334,0.405465108,3.496507561,1.609437912,134,4.521788577,3.610917913,4.418840608,0.470003629,3.555348061,1.791759469,149,4.442651256,3.850147602,4.691347882,0.832909123,4.007333185,3.496507561,140,4.615120517,3.871201011,4.553876892,0.641853886,3.80666249,2.772588722,160,4.262679877,3.091042453,4.219507705,0.470003629,3.17805383,2.890371758,124,4.127134385,3.044522438,4.189654742,0.336472237,3.218875825,2.397895273,113,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4.700480366,12,4.532599493,3.433987204,4.905274778,0.262364264,3.496507561,1.386294361,98,4.691347882,3.713572067,5.111987788,0.470003629,3.761200116,2.197224577,113,4.912654886,4.043051268,5.398162702,0.693147181,3.988984047,3.401197382,136,4.812184355,4.143134726,5.272999559,0.641853886,3.784189634,2.772588722,137,4.875197323,3.091042453,5.347107531,0.405465108,2.564949357,2.63905733,126,4.787491743,3.135494216,5.241747015,0.262364264,2.890371758,2.079441542,118,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4.158883083,13,4.700480366,3.828641396,5.129898715,0.336472237,3.295836866,1.791759469,142,4.787491743,3.663561646,5.241747015,0.336472237,3.433987204,2.197224577,160,5.135798437,4.077537444,5.666426688,0.78845736,3.784189634,3.433987204,135,5.220355825,4.189654742,5.762051383,0.530628251,3.36729583,2.48490665,150,4.394449155,2.995732274,4.709530201,0.405465108,2.63905733,2.564949357,111,4.532599493,3.258096538,4.905274778,0.336472237,3.17805383,2.302585093,114,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4.234106505,14,4.158883083,2.995732274,4.343805422,0.262364264,2.944438979,1.098612289,90,4.219507705,3.218875825,4.442651256,0.262364264,3.17805383,1.098612289,108,4.465908119,3.610917913,4.804021045,0.741937345,3.761200116,3.33220451,97,4.510859507,3.433987204,4.875197323,0.641853886,3.496507561,2.397895273,107,4.007333185,2.772588722,4.077537444,0.405465108,2.079441542,2.397895273,98,4.234106505,2.944438979,4.454347296,0.262364264,2.833213344,1.791759469,93,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4.394449155,15,4.234106505,2.564949357,3.663561646,0.262364264,2.833213344,1.098612289,121,4.48863637,3.135494216,4.060443011,0.470003629,3.688879454,2.079441542,145,4.17438727,3.218875825,4.110873864,0.875468737,3.663561646,3.496507561,116,4.219507705,2.995732274,4.143134726,0.641853886,3.526360525,2.708050201,120,4.110873864,2.833213344,3.912023005,0.405465108,2.48490665,2.708050201,112,4.025351691,2.564949357,3.555348061,0.262364264,2.708050201,1.791759469,106,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4.852030264,16,4.394449155,3.135494216,4.189654742,0.470003629,3.295836866,2.079441542,136,4.454347296,3.258096538,4.304065093,0.530628251,3.713572067,2.197224577,141,4.382026635,3.555348061,4.691347882,0.993251773,3.951243719,3.828641396,111,4.17438727,3.258096538,4.356708827,0.587786665,3.610917913,2.708050201,116,4.248495242,2.708050201,3.610917913,0.405465108,2.708050201,2.833213344,122,4.290459441,2.833213344,4.204692619,0.336472237,3.295836866,2.397895273,126,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5.220355825,17,4.852030264,3.784189634,4.521788577,0.470003629,3.465735903,2.397895273,189,4.875197323,3.737669618,4.532599493,0.587786665,3.555348061,2.890371758,193,4.875197323,3.737669618,4.727387819,0.832909123,4.077537444,3.496507561,192,4.691347882,3.663561646,4.574710979,0.641853886,3.583518938,2.708050201,168,4.394449155,2.890371758,4.077537444,0.470003629,3.091042453,3.091042453,136,4.49980967,3.135494216,4.442651256,0.530628251,3.555348061,2.944438979,146,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5.308267697,18,5.220355825,4.158883083,4.804021045,0.530628251,3.63758616,2.302585093,249,5.043425117,3.931825633,4.644390899,0.693147181,3.465735903,2.772588722,219,5.036952602,3.951243719,4.787491743,0.832909123,3.988984047,3.526360525,218,5.081404365,3.871201011,4.736198448,0.693147181,3.663561646,2.708050201,225,4.634728988,3.17805383,4.369447852,0.470003629,2.944438979,3.135494216,162,4.997212274,3.526360525,4.644390899,0.587786665,3.496507561,2.944438979,211,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5.225746674,19,5.308267697,4.406719247,4.997212274,0.587786665,3.951243719,2.48490665,270,5.252273428,4.317488114,4.997212274,0.78845736,3.555348061,2.944438979,255,5.267858159,4.189654742,5.003946306,0.832909123,4.007333185,3.663561646,258,5.093750201,4.094344562,4.882801923,0.641853886,3.610917913,2.48490665,227,4.976733742,3.555348061,4.65396035,0.587786665,3.044522438,3.17805383,208,5.252273428,3.80666249,4.875197323,0.693147181,3.526360525,2.995732274,255,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5.135798437,20,5.225746674,4.418840608,5.036952602,0.587786665,3.713572067,2.302585093,250,4.990432587,4.204692619,4.86753445,0.693147181,3.36729583,2.708050201,210,5.099866428,4.17438727,4.9698133,0.916290732,4.060443011,3.583518938,228,4.934473933,4.043051268,4.86753445,0.587786665,3.496507561,2.397895273,201,4.96284463,3.713572067,4.859812404,0.587786665,3.091042453,3.135494216,206,5.298317367,4.007333185,4.8978398,0.641853886,3.433987204,2.833213344,264,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4.736198448,21,5.135798437,4.060443011,4.859812404,0.530628251,3.663561646,2.302585093,234,5.099866428,4.143134726,4.744932128,0.693147181,3.610917913,2.772588722,228,5.159055299,4.290459441,4.976733742,1.029619417,4.143134726,3.761200116,238,5.236441963,4.158883083,4.779123493,0.693147181,3.688879454,2.63905733,252,4.859812404,3.465735903,4.615120517,0.530628251,2.944438979,3.36729583,190,5.003946306,3.433987204,4.477336814,0.470003629,3.218875825,2.708050201,212,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4.007333185,22,4.736198448,4.043051268,4.543294782,0.641853886,3.33220451,2.772588722,174,4.615120517,4.043051268,4.532599493,0.741937345,3.36729583,2.397895273,159,4.394449155,4.043051268,4.700480366,1.193922468,3.951243719,3.912023005,124,4.317488114,3.912023005,4.382026635,0.693147181,3.526360525,2.302585093,128,4.96284463,3.970291914,4.691347882,0.693147181,3.044522438,3.218875825,206,4.941642423,3.610917913,4.779123493,0.641853886,3.17805383,2.890371758,202,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4.262679877,23,4.007333185,3.63758616,4.077537444,0.741937345,3.63758616,2.079441542,52,4.077537444,3.737669618,4.094344562,0.78845736,3.526360525,1.609437912,51,4.248495242,3.610917913,4.394449155,1.064710737,4.025351691,3.663561646,36,4.007333185,3.555348061,4.077537444,0.693147181,3.555348061,1.945910149,49,3.891820298,2.833213344,3.36729583,0.470003629,2.48490665,2.197224577,96,3.988984047,2.944438979,4.043051268,0.262364264,3.044522438,2.079441542,83,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4.418840608,24,4.262679877,2.995732274,3.713572067,0.336472237,3.610917913,1.386294361,123,4.605170186,3.218875825,3.891820298,0.470003629,3.496507561,1.609437912,158,4.356708827,3.33220451,3.988984047,0.78845736,3.828641396,3.433987204,132,4.454347296,3.295836866,3.891820298,0.587786665,3.610917913,1.609437912,142,4.290459441,2.833213344,3.433987204,0.470003629,2.833213344,2.197224577,126,4.262679877,2.63905733,3.496507561,0.336472237,3.135494216,2.079441542,124,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4.615120517,25,4.418840608,2.890371758,4.025351691,0.336472237,3.850147602,1.609437912,138,4.564348191,3.135494216,4.043051268,0.470003629,3.663561646,1.609437912,154,4.454347296,3.713572067,4.465908119,0.641853886,4.110873864,3.401197382,141,4.510859507,3.688879454,4.317488114,0.530628251,3.828641396,2.397895273,147,4.110873864,2.833213344,3.850147602,0.405465108,2.833213344,1.945910149,112,4.143134726,2.772588722,3.988984047,0.405465108,3.555348061,2.833213344,114,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5.010635294,26,4.615120517,3.091042453,4.442651256,0.470003629,3.688879454,1.945910149,160,4.382026635,3.218875825,4.382026635,0.530628251,3.713572067,2.197224577,134,4.33073334,3.36729583,4.615120517,0.741937345,3.761200116,3.610917913,100,4.262679877,2.995732274,4.510859507,0.405465108,3.555348061,2.079441542,102,4.317488114,2.890371758,3.850147602,0.470003629,2.944438979,2.079441542,128,4.33073334,2.772588722,4.442651256,0.336472237,3.091042453,2.302585093,130,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5.257495372,27,5.010635294,3.850147602,4.59511985,0.470003629,3.951243719,2.302585093,213,5.099866428,3.496507561,4.369447852,0.587786665,3.912023005,2.772588722,228,4.465908119,3.295836866,4.219507705,0.832909123,3.80666249,3.465735903,143,4.682131227,3.295836866,4.219507705,0.470003629,3.80666249,2.995732274,167,4.65396035,3.044522438,4.158883083,0.470003629,3.044522438,2.397895273,164,4.875197323,3.218875825,4.553876892,0.530628251,3.433987204,2.995732274,192,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5.236441963,28,5.257495372,4.248495242,4.804021045,0.832909123,3.871201011,3.091042453,256,5.247024072,4.007333185,4.844187086,1.029619417,4.007333185,3.36729583,254,4.804021045,3.931825633,4.828313737,1.252762968,4.17438727,4.189654742,183,5.075173815,4.17438727,4.852030264,0.741937345,4.143134726,2.890371758,224,5.017279837,3.526360525,4.727387819,0.641853886,3.258096538,2.833213344,214,5.236441963,3.63758616,4.762173935,0.741937345,3.555348061,3.135494216,252,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4.262679877,29,5.236441963,4.48863637,4.94875989,0.875468737,3.610917913,2.890371758,252,5.33753808,4.394449155,5.129898715,1.16315081,3.850147602,3.401197382,300,4.976733742,4.304065093,5.198497031,1.568615918,4.369447852,4.49980967,208,5.105945474,4.276666119,4.934473933,0.832909123,4.007333185,2.772588722,229,4.343805422,3.33220451,4.574710979,0.470003629,2.708050201,2.48490665,131,4.836281907,3.663561646,4.709530201,0.641853886,3.295836866,2.63905733,187,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
