,target,day,aqi-bj,pm2.5-bj,pm10-bj,co-bj,no2-bj,so2-bj,o3-bj,aqi-bd,pm2.5-bd,pm10-bd,co-bd,no2-bd,so2-bd,o3-bd,aqi-lf,pm2.5-lf,pm10-lf,co-lf,no2-lf,so2-lf,o3-lf,aqi-ts,pm2.5-ts,pm10-ts,co-ts,no2-ts,so2-ts,o3-ts,aqi-tj,pm2.5-tj,pm10-tj,co-tj,no2-tj,so2-tj,o3-tj,aqi-zjk,pm2.5-zjk,pm10-zjk,co-zjk,no2-zjk,so2-zjk,o3-zjk,aqi-cd,pm2.5-cd,pm10-cd,co-cd,no2-cd,so2-cd,o3-cd,EVP,GST-mean,GST-max,GST-min,PRE-208,PRE-820,PRE-2020,PRS-mean,PRS-max,PRS-min,RHU-mean,RHU-min,SSD,TEM-mean,TEM-max,TEM-min,WIN-mean,WIN-max,WD-max,WIN-ext,WD-ext,pm10-bj-sqt,co-bj-sqt,so2-bj-sqt,o3-bj-poly,pm2.5-bj-sqt,aqi-bj-sqt,so2-lf-sqt,pm2.5-lf-sqt,aqi-lf-sqt,co-lf-sqt,pm10-tj-poly,no2-cd-poly,no2-cd-s2,so2-cd-poly,co-cd-s2,co-cd-sqt,no2-bd-poly,so2-ts-poly,no2-zjk-s2,WD-max-sin,WD-max-cos,WD-max-sint,WD-ext-sin,WD-ext-cos,WD-ext-sint,o3-bj-exp,o3-lf-exp,so2-tj-exp,o3-tj-exp,o3-zjk-exp,o3-cd-exp,o3-bd-exp,o3-ts-exp,EVP-exp,WIN-mean-exp,WIN-max-exp,WIN-ext-exp,pm2.5-zjk-log,pm10-zjk-log,so2-zjk-log,pm2.5-cd-log,pm10-cd-log,so2-bd-log,co-bd-log,WIN-max-project1,WIN-ext-project1,WIN-max-sin,WIN-max-cos,WIN-max-sint,WIN-ext-sin,WIN-ext-cos,WIN-ext-sint,year_2013,year_2014,year_2015,year_2016,year_2017,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,weekday_7,class-pm2.5_1,class-pm2.5_2,class-pm2.5_3,class-pm2.5_4,class-pm2.5_5,class-pm2.5_6,class-bj_1,class-bj_2,class-bj_3,class-bj_4,class-bj_5,class-bj_6,class-bd_1,class-bd_2,class-bd_3,class-bd_4,class-bd_5,class-bd_6,class-lf_1,class-lf_2,class-lf_3,class-lf_4,class-lf_5,class-lf_6,class-ts_1,class-ts_2,class-ts_3,class-ts_4,class-ts_5,class-ts_6,class-tj_1,class-tj_2,class-tj_3,class-tj_4,class-tj_5,class-tj_6,class-zjk_1,class-zjk_2,class-zjk_3,class-zjk_4,class-zjk_5,class-zjk_6,class-cd_1,class-cd_2,class-cd_3,class-cd_4,class-cd_5,class-cd_6,PRE-b_0,PRE-b_1,SimpClass-cd_1,SimpClass-cd_2,SimpClass-cd_3,SimpClass-cd_4,SimpClass-lf_1,SimpClass-lf_2,SimpClass-lf_3,SimpClass-lf_4,SimpClass-lf_5,SimpClass-tj_1,SimpClass-tj_2,SimpClass-tj_3,SimpClass-tj_4,SimpClass-ts_1,SimpClass-ts_2,SimpClass-ts_3,SimpClass-ts_4,SimpClass-zjk_1,SimpClass-zjk_2,SimpClass-zjk_3
204,102,24,158,49,87,0.7,52,6,223,139,72,149,1.2,46.0,42,203,135,58,111,0.9,22,23,198,116,64,115,1.2,44,36,178,120,52,94,1.4,45,30,182,101,18,31,0.8,16,26,161,121,35,69,0.6,26,31,183,50.0,303,467,190,0,0,0,10006,10025,9979,51,37,115,273,316,212,19,43,10,69,9,9.327379053088816,0.8366600265340756,2.449489742783178,11139519,7.0,12.569805089976535,4.795831523312719,7.615773105863909,11.61895003862225,0.7745966692414834,8930,18278,676,992,0.36,0.7745966692414834,99498.0,1332,256,0.38268343236508967,0.9238795325112868,0.9914448613738103,1.2246467991473532e-16,1.0,0.8660254037844384,1.4201379580102718e-97,1.0225689071173033e-86,9.357622968840175e-14,9.086660323479307e-80,1.1983630608508849e-70,3.3427955219162848e-80,6.89001509906914e-89,4.961148436415422e-78,1.9287498479639178e-22,5.602796437537268e-09,2.1151310375910805e-19,1.0806392777072785e-30,2.8903717578961645,3.4339872044851463,3.258096538021482,3.5553480614894135,4.23410650459726,3.7376696182833684,0.1823215567939546,2.0970357983519323e-19,9.358610668217697e-31,16.455387591698855,39.72681989798534,42.63212903907384,8.450062914116738e-15,69.0,59.75575286112625,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
205,127,25,134,102,125,1.2,48,10,170,136,104,146,1.2,35.0,35,167,102,77,134,1.1,32,23,158,133,102,166,2.2,54,47,114,97,73,109,1.4,54,29,137,75,26,42,1.2,23,27,130,114,76,119,1.0,31,40,175,32.0,251,291,212,0,16,16,9995,10006,9982,70,44,0,244,295,229,16,36,11,56,8,11.180339887498949,1.0954451150103321,3.1622776601683795,4942070,10.099504938362077,11.575836902790225,4.795831523312719,8.774964387392123,10.099504938362077,1.0,11990,30783,961,1640,1.0,1.0,44135.0,2256,529,0.7071067811865475,0.7071067811865477,0.9659258262890684,0.3826834323650899,0.9238795325112867,0.6087614290087205,1.4788975056432133e-74,2.4069765506104637e-69,2.543665647376923e-13,3.1743585474772134e-60,3.4811068399043105e-57,9.964733010103672e-77,2.970445045520691e-73,3.093350011308561e-50,1.2664165549094176e-14,1.1253517471925912e-07,2.3195228302435696e-16,4.780892883885469e-25,3.258096538021482,3.7376696182833684,3.295836866004329,4.330733340286331,4.77912349311153,3.5553480614894135,0.1823215567939546,2.2404870063993787e-16,2.910423183931741e-25,25.45584412271571,25.455844122715718,34.77332974640646,21.430272212445033,51.737253820632056,34.09064002448835,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
206,19,26,167,127,51,1.1,33,4,207,212,162,241,1.7,33.0,33,205,150,115,186,1.2,28,5,146,176,133,207,1.9,51,33,149,140,101,128,1.6,40,18,204,52,24,36,1.0,13,24,102,97,73,97,0.7,26,25,139,35.0,312,510,213,0,0,0,9991,10008,9966,71,44,83,262,321,223,13,46,11,73,7,7.14142842854285,1.0488088481701516,2.0,8912799,11.269427669584644,12.922847983320086,2.23606797749979,10.723805294763608,12.24744871391589,0.8366600265340756,16512,18278,676,650,0.48999999999999994,0.8366600265340756,37059.0,1122,169,0.7071067811865475,0.7071067811865477,0.9659258262890684,0.7071067811865476,0.7071067811865475,0.25881904510252024,1.2619502849247644e-90,3.917469664450395e-64,1.522997974471263e-08,2.534694904308355e-89,5.0345753587649823e-45,4.2960271311739114e-61,9.324621449370601e-90,1.9503933001302485e-65,6.305116760146989e-16,2.2603294069810542e-06,1.0530617357553812e-20,1.9792598779469045e-32,3.1780538303479458,3.58351893845611,3.1780538303479458,4.290459441148391,4.574710978503383,3.4965075614664802,0.5306282510621704,1.0171795272429172e-20,5.1227015161994855e-33,32.526911934581186,32.52691193458119,44.43258800929715,51.618795026617974,51.61879502661797,18.893790292483978,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
207,19,27,74,19,40,0.4,34,3,129,92,56,132,1.1,29.0,33,150,81,20,44,0.3,28,5,137,74,41,97,1.8,55,35,122,80,28,63,0.9,39,10,136,46,12,18,0.7,14,24,92,49,14,43,0.3,23,21,98,67.0,334,561,191,0,0,0,10024,10043,9990,39,20,116,292,338,215,38,54,2,153,1,6.324555320336759,0.6324555320336759,1.7320508075688772,2163459,4.358898943540674,8.602325267042627,2.23606797749979,4.47213595499958,9.0,0.5477225575051661,4032,12719,529,462,0.09,0.5477225575051661,25259.0,1260,196,0.3826834323650898,0.9238795325112867,0.9914448613738103,0.0,1.0,0.8660254037844385,9.462629465836378e-57,3.1743585474772134e-60,4.5399929762484854e-05,8.628801156620959e-60,1.1089390193121365e-40,2.7487850079102147e-43,7.175095973164411e-66,1.0377033238158346e-53,7.984904245686979e-30,3.1391327920480296e-17,3.532628572200807e-24,3.572269937619218e-67,2.4849066497880004,2.8903717578961645,3.1780538303479458,2.6390573296152584,3.7612001156935624,3.4965075614664802,0.09531017980432493,3.5024064450507904e-24,3.093676515153694e-67,20.66490534771485,49.88949475560948,53.538022514185755,0.0,153.0,132.5018867790191,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
208,42,28,67,19,45,0.4,42,5,120,87,40,118,1.0,48.0,41,144,75,25,64,0.4,40,10,130,74,40,99,1.2,56,35,120,78,40,88,1.3,57,29,133,44,10,21,0.7,16,23,87,57,17,65,0.4,31,30,97,73.0,353,581,177,0,0,0,10015,10030,9988,34,19,132,299,363,202,14,53,3,79,1,6.708203932499369,0.6324555320336759,2.23606797749979,1742520,4.358898943540674,8.18535277187245,3.1622776601683795,5.0,8.660254037844387,0.6324555320336759,7832,30783,961,930,0.16000000000000003,0.6324555320336759,112944.0,1260,256,0.7071067811865476,0.7071067811865476,0.9659258262890684,0.0,1.0,0.8660254037844385,7.667648073722e-53,3.4811068399043105e-57,2.543665647376923e-13,1.733141042341547e-58,1.6458114310822737e-38,7.47197233734299e-43,2.8946403116483003e-63,7.667648073722e-53,1.9792598779469045e-32,8.315287191035679e-07,9.602680054508676e-24,4.906094730649281e-35,2.302585092994046,3.044522437723423,3.1354942159291497,2.833213344056216,4.174387269895637,3.713572066704308,0.0,9.275476666240849e-24,4.2488026701152494e-35,37.47665940288702,37.47665940288702,51.194068793320625,0.0,79.0,68.41600689897064,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
209,73,29,154,42,84,1.0,52,11,219,130,67,165,2.6,85.0,62,193,133,67,136,1.3,48,20,196,116,74,160,3.8,61,85,178,111,54,145,1.6,68,30,172,82,16,38,0.9,18,41,138,65,23,63,0.5,29,26,118,48.0,324,544,205,0,0,0,10019,10032,10003,49,28,103,288,343,234,18,35,10,61,9,9.16515138991168,1.0,3.3166247903554,10551639,6.48074069840786,12.409673645990857,4.47213595499958,8.18535277187245,11.532562594670797,0.7071067811865476,21170,25259,841,702,0.25,0.7071067811865476,621435.0,7310,324,0.38268343236508967,0.9238795325112868,0.9914448613738103,1.2246467991473532e-16,1.0,0.8660254037844384,7.753690529920792e-96,7.555819019711961e-86,9.357622968840175e-14,2.001470128041443e-75,1.1677812485237086e-60,5.665668176358939e-52,1.5176268190534823e-84,4.961148436415422e-78,1.4251640827409352e-21,1.522997974471263e-08,6.305116760146989e-16,3.221340285992516e-27,2.772588722239781,3.6375861597263857,3.713572066704308,3.1354942159291497,4.143134726391533,4.127134385045092,0.9555114450274363,6.25117561220962e-16,2.7897625219037468e-27,13.393920132778138,32.33578363789504,34.70057014808336,7.470345474798855e-15,61.0,52.82754963085074,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
210,89,30,179,73,120,1.2,53,15,244,137,64,135,2.3,38.0,64,201,143,82,152,1.2,44,33,207,178,106,177,2.2,65,60,243,127,54,114,1.4,49,36,190,95,23,47,1.1,21,31,154,130,38,95,0.9,35,34,193,62.0,341,563,222,0,0,0,10018,10032,9997,46,24,108,298,351,242,20,49,11,75,10,10.954451150103322,1.0954451150103321,3.872983346207417,14586564,8.54400374531753,13.379088160259652,5.744562646538029,9.055385138137417,11.958260743101398,0.9486832980505138,13110,44135,1225,1190,0.81,0.9486832980505138,56354.0,3660,441,0.7071067811865475,0.7071067811865477,0.9659258262890684,0.38268343236508967,0.9238795325112868,0.9914448613738103,1.0768281882584307e-106,1.2619502849247644e-90,2.3195228302435696e-16,3.0482349509718567e-83,1.314164668364901e-67,1.5176268190534823e-84,5.09107080895011e-88,2.927122496515368e-106,1.185064864233981e-27,2.061153622438558e-09,5.242885663363464e-22,2.6786369618080778e-33,3.1354942159291497,3.8501476017100584,3.4339872044851463,3.6375861597263857,4.553876891600541,4.1588830833596715,0.8329091229351039,5.064238666523465e-22,2.6557208512705742e-33,34.648232278140824,34.64823227814084,47.330365488164354,28.701257427381726,69.29096493834652,74.35836460303577,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
211,55,1,117,89,136,1.0,49,17,160,164,125,202,1.5,31.0,66,186,142,108,173,1.3,45,54,188,179,135,208,2.9,53,77,212,118,78,140,1.4,46,38,180,82,32,47,1.0,20,28,138,141,73,127,1.2,31,37,205,27.0,316,454,223,0,0,0,10004,10027,9974,52,34,0,288,320,248,20,26,10,45,7,11.661903789690601,1.0,4.123105625617661,4121760,9.433981132056603,10.816653826391969,7.3484692283495345,10.392304845413264,11.916375287812984,1.0954451150103321,19740,30783,961,1406,1.44,1.0954451150103321,30783.0,6006,400,0.38268343236508967,0.9238795325112868,0.9914448613738103,0.7071067811865476,0.7071067811865475,0.25881904510252024,3.257488532207521e-70,2.252357905545217e-82,3.1391327920480296e-17,6.714184288211594e-79,1.1677812485237086e-60,9.324621449370601e-90,1.664279891894355e-81,8.502954135303866e-93,1.8795288165390832e-12,2.061153622438558e-09,5.109089028063325e-12,2.8625185805493937e-20,3.4657359027997265,3.8501476017100584,3.332204510175204,4.290459441148391,4.844187086458591,4.189654742026425,0.4054651081081644,5.065380063174698e-12,7.408743256060157e-21,9.949769241492332,24.02086784529346,25.777566395719067,31.81980515339464,31.819805153394636,11.646857029613411,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
212,190,2,77,55,57,0.9,28,3,132,115,87,107,1.4,24.0,23,150,84,61,91,1.4,28,10,141,97,66,95,1.5,40,23,156,93,59,82,1.2,30,10,151,82,31,43,1.1,17,34,138,103,59,76,1.2,20,21,163,19.0,249,322,205,485,1,486,9994,10014,9970,85,57,0,234,298,202,13,89,8,155,8,7.54983443527075,0.9486832980505138,1.7320508075688772,2317524,7.416198487095663,8.774964387392123,3.1622776601683795,7.810249675906654,9.16515138991168,1.0954451150103321,6806,8420,400,462,1.44,1.0954451150103321,14424.0,552,289,0.3826834323650899,0.9238795325112867,0.6087614290087205,0.3826834323650899,0.9238795325112867,0.6087614290087205,4.7111658015535965e-58,5.814040485895939e-62,4.5399929762484854e-05,2.6395702969591894e-66,1.1677812485237086e-60,1.6218080426054863e-71,7.175095973164411e-66,1.7785284761271306e-68,5.602796437537268e-09,2.2603294069810542e-06,2.2273635617957438e-39,4.834541638053336e-68,3.4339872044851463,3.7612001156935624,3.5263605246161616,4.07753744390572,4.330733340286331,3.1354942159291497,0.3364722366212129,1.3559330248007305e-39,2.9430824761835093e-68,34.058825480493,82.22527839350452,54.17976718177613,59.31593201658893,143.20132753924943,94.35802149635168,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
213,188,3,240,190,103,1.3,40,5,164,200,150,200,1.6,29.0,34,180,205,155,260,1.7,47,10,135,180,136,191,1.9,43,49,184,149,114,136,1.6,42,32,155,60,30,45,1.2,22,33,112,94,70,96,1.4,26,38,131,21.0,268,365,218,0,0,0,9972,9992,9957,78,60,5,261,294,227,19,26,10,39,10,10.14889156509222,1.140175425099138,2.23606797749979,4438004,13.784048752090222,15.491933384829668,3.1622776601683795,12.449899597988733,14.317821063276353,1.1832159566199232,18632,18278,676,1482,1.9599999999999997,1.1832159566199232,25259.0,2450,484,0.38268343236508967,0.9238795325112868,0.9914448613738103,0.38268343236508967,0.9238795325112868,0.9914448613738103,5.96629836401057e-72,2.3455513385429143e-59,1.2664165549094176e-14,4.834541638053336e-68,2.2856936767186716e-49,1.2806276389220833e-57,6.714184288211594e-79,1.2297457485529627e-80,7.582560427911907e-10,5.602796437537268e-09,5.109089028063325e-12,1.1548224173015786e-17,3.4011973816621555,3.8066624897703196,3.4965075614664802,4.248495242049359,4.564348191467836,3.5263605246161616,0.47000362924573563,5.065380063174698e-12,1.144942751432932e-17,9.949769241492332,24.02086784529346,25.777566395719067,14.924653862238497,36.031301767940185,38.6663495935786,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
214,124,4,238,188,128,1.3,40,4,199,162,124,161,1.6,29.0,30,132,223,173,261,1.6,48,4,104,265,215,287,3.8,56,62,168,177,134,156,1.8,57,7,127,78,16,34,0.9,17,33,134,118,90,121,1.0,24,24,141,28.0,273,386,228,0,0,0,10003,10021,9967,77,58,14,271,317,242,18,48,10,74,10,11.313708498984761,1.140175425099138,2.0,7920399,13.711309200802088,15.427248620541512,2.0,13.152946437965905,14.933184523068078,1.0,24492,14424,576,600,1.0,1.0,25259.0,3906,289,0.38268343236508967,0.9238795325112868,0.9914448613738103,0.38268343236508967,0.9238795325112868,0.9914448613738103,3.761820781096061e-87,6.813556821545298e-46,0.0009118819655545162,6.991989996645917e-56,6.375869581278994e-59,5.814040485895939e-62,4.7111658015535965e-58,1.0927656633766312e-73,6.914400106940203e-13,1.522997974471263e-08,1.4251640827409352e-21,7.281290178321643e-33,2.772588722239781,3.5263605246161616,3.4965075614664802,4.499809670330265,4.795790545596741,3.4011973816621555,0.47000362924573563,1.41297160644802e-21,7.218997731468589e-33,18.368804753524305,44.34621756054177,47.5893533459429,28.318573995016635,68.36708540583523,73.36691974166196,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
215,202,5,163,124,100,1.1,38,4,188,105,78,120,1.9,26.0,32,166,123,93,144,2.0,45,9,164,219,169,229,3.0,45,44,146,134,103,137,1.9,58,10,151,88,26,49,1.0,17,29,146,179,135,169,1.4,22,29,150,36.0,284,383,214,0,0,0,10031,10044,10012,71,54,59,271,311,225,17,34,8,56,8,10.0,1.0488088481701516,2.0,6680204,11.135528725660043,12.767145334803704,3.0,9.643650760992955,11.090536506409418,1.1832159566199232,18906,11154,484,870,1.9599999999999997,1.1832159566199232,18278.0,1980,289,0.3826834323650899,0.9238795325112867,0.6087614290087205,0.3826834323650899,0.9238795325112867,0.6087614290087205,2.252357905545217e-82,5.96629836401057e-72,4.5399929762484854e-05,2.6395702969591894e-66,3.917469664450395e-64,7.175095973164411e-66,8.074506789675094e-73,3.917469664450395e-64,2.3195228302435696e-16,4.139937718785167e-08,1.713908431542013e-15,4.780892883885469e-25,3.258096538021482,3.8918202981106265,3.367295829986474,4.90527477843843,5.1298987149230735,3.4657359027997265,0.6418538861723947,1.0433613459756107e-15,2.910423183931741e-25,13.011236700413056,31.411904105383748,20.6978885862965,21.430272212445033,51.737253820632056,34.09064002448835,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
216,165,6,252,202,155,1.4,36,8,206,181,137,205,1.7,31.0,39,203,200,150,210,1.6,46,17,186,129,98,147,1.8,38,47,127,125,87,109,1.2,33,19,187,114,32,56,1.0,18,27,175,191,144,187,1.5,28,33,158,35.0,292,385,232,0,0,0,10010,10022,9991,72,55,0,282,319,246,17,31,9,53,9,12.449899597988733,1.1832159566199232,2.8284271247461903,8784458,14.212670403551895,15.874507866387544,4.123105625617661,12.24744871391589,14.142135623730951,1.224744871391589,11990,22764,784,1122,2.25,1.224744871391589,30783.0,2256,324,1.2246467991473532e-16,1.0,0.8660254037844384,1.2246467991473532e-16,1.0,0.8660254037844384,3.4303365279297016e-90,1.664279891894355e-81,5.602796437537268e-09,6.122543565829638e-82,9.964733010103672e-77,2.4069765506104637e-69,6.89001509906914e-89,6.991989996645917e-56,6.305116760146989e-16,4.139937718785167e-08,3.442477108469977e-14,9.602680054508676e-24,3.4657359027997265,4.02535169073515,3.295836866004329,4.969813299576001,5.231108616854587,3.6635616461296463,0.5306282510621704,2.981272627881397e-14,8.316164871618648e-24,3.796405077356795e-15,31.0,26.84678751731759,6.490628035480972e-15,53.0,45.89934640057523,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
217,106,7,215,165,185,1.2,41,9,195,222,172,243,1.6,30.0,41,203,169,128,185,1.7,52,20,174,83,60,107,1.4,46,48,140,133,63,100,1.2,41,41,196,110,61,89,1.3,18,25,171,188,142,195,1.3,27,27,167,36.0,295,412,229,0,4,4,9991,10011,9955,71,60,0,282,317,239,23,45,9,73,10,13.601470508735444,1.0954451150103321,3.0,7453095,12.84523257866513,14.66287829861518,4.47213595499958,11.313708498984761,13.0,1.140175425099138,10100,20439,729,756,1.6900000000000002,1.140175425099138,27930.0,2352,324,1.2246467991473532e-16,1.0,0.8660254037844384,0.38268343236508967,0.9238795325112868,0.9914448613738103,2.0538845540408258e-85,2.7086952666810816e-76,1.5628821893349888e-18,7.555819019711961e-86,5.440559879258653e-75,2.970445045520691e-73,6.89001509906914e-89,1.580420060273613e-61,2.3195228302435696e-16,1.026187963170189e-10,2.8625185805493937e-20,1.9792598779469045e-32,4.110873864173311,4.48863636973214,3.2188758248682006,4.955827057601261,5.272999558563747,3.713572066704308,0.47000362924573563,2.479013809560746e-20,1.9623270353138134e-32,5.5109105961630896e-15,45.0,38.971143170299726,27.935890562651547,67.44320587332393,72.37547488028815,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
218,25,8,138,106,123,0.9,40,9,154,216,166,241,1.5,29.0,42,227,154,118,178,1.0,48,13,150,134,102,157,1.6,46,39,186,150,115,156,1.5,40,21,187,58,19,28,0.8,15,20,109,94,48,81,0.7,20,23,153,56.0,318,505,240,0,0,0,9978,9994,9960,55,21,55,294,338,260,19,41,2,68,3,11.090536506409418,0.9486832980505138,3.0,3676134,10.295630140987,11.74734012447073,3.605551275463989,10.862780491200215,12.409673645990857,0.8366600265340756,24492,8420,400,552,0.48999999999999994,0.8366600265340756,25259.0,1560,225,0.3826834323650898,0.9238795325112867,0.9914448613738103,0.7071067811865476,0.7071067811865476,0.9659258262890684,1.314164668364901e-67,7.175095973164411e-66,7.582560427911907e-10,6.122543565829638e-82,4.590938473882946e-48,3.572269937619218e-67,2.601073401110048e-99,1.664279891894355e-81,4.780892883885469e-25,5.602796437537268e-09,1.5628821893349888e-18,2.9374821117108028e-30,2.9444389791664403,3.332204510175204,2.995732273553991,3.871201010907891,4.394449154672439,3.7376696182833684,0.4054651081081644,1.549511515548825e-18,2.8373898359636147e-30,15.690020726968681,37.87906083296276,40.649239316326224,48.083261120685236,48.083261120685236,65.68295618765666,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
